,power,potential,cost,state_of_charge,cycle_count
2021-11-05 10:30:00+00:00,0.0,0.0,0.192142281,0.633991228,0.016688596
2021-11-05 10:45:00+00:00,0.066666667,0.133333333,0.229083276,0.625219298,0.004385965
2021-11-05 11:00:00+00:00,0.266666667,0.533333333,0.930527083,0.590131579,0.01754386
2021-11-05 11:15:00+00:00,0.066666667,0.133333333,0.239517059,0.581359649,0.004385965
2021-11-05 11:30:00+00:00,0.6,1.2,2.313598694,0.502412281,0.039473684
2021-11-05 11:45:00+00:00,0.266666667,0.533333333,1.138768494,0.467324561,0.01754386
2021-11-05 12:00:00+00:00,-0.066666667,-0.133333333,-0.02548591,0.474385965,0.012302632
2021-11-05 12:15:00+00:00,0.2,0.4,0.885408427,0.448070175,0.013157895
2021-11-05 12:30:00+00:00,0.533333333,1.066666667,2.617108717,0.377894737,0.035087719
2021-11-05 12:45:00+00:00,0.133333333,0.266666667,0.719657103,0.360350877,0.00877193
2021-11-05 13:00:00+00:00,-0.466666667,-0.933333333,-1.224192831,0.415767544,0.027708333
2021-11-05 13:15:00+00:00,0.333333333,0.666666667,1.703490932,0.371907895,0.021929825
2021-11-05 13:30:00+00:00,0.0,0.0,0.184911678,0.371052632,0.008344298
2021-11-05 13:45:00+00:00,-0.133333333,-0.266666667,-0.352769595,0.386885965,0.007916667
2021-11-05 14:00:00+00:00,-0.066666667,-0.133333333,-0.174022222,0.394802632,0.003958333
2021-11-05 14:15:00+00:00,0.466666667,0.933333333,2.56198527,0.333399123,0.030701754
2021-11-05 14:30:00+00:00,-0.666666667,-1.333333333,-1.774462034,0.412565789,0.039583333
2021-11-05 14:45:00+00:00,-0.333333333,-0.666666667,-0.830261165,0.452149123,0.019791667
2021-11-05 15:00:00+00:00,-0.6,-1.2,-1.400274545,0.523399123,0.035625
2021-11-05 15:15:00+00:00,-0.2,-0.4,-0.448605337,0.547149123,0.011875
2021-11-05 15:30:00+00:00,-0.133333333,-0.266666667,-0.293012253,0.562982456,0.007916667
2021-11-05 15:45:00+00:00,0.0,0.0,0.0,0.562982456,0.0
2021-11-05 16:00:00+00:00,0.133333333,0.266666667,0.505049143,0.545438596,0.00877193
2021-11-05 16:15:00+00:00,0.0,0.0,0.0,0.545438596,0.0
2021-11-05 16:30:00+00:00,0.133333333,0.266666667,0.513963583,0.527894737,0.00877193
2021-11-05 16:45:00+00:00,0.0,0.0,0.0,0.527894737,0.0
2021-11-05 17:00:00+00:00,0.0,0.0,0.0,0.527894737,0.0
2021-11-05 17:15:00+00:00,-0.466666667,-0.933333333,-1.025479401,0.583311404,0.027708333
2021-11-05 17:30:00+00:00,-0.333333333,-0.666666667,-0.693950312,0.622894737,0.019791667
2021-11-05 17:45:00+00:00,-0.8,-1.6,-1.439764541,0.717894737,0.0475
2021-11-05 18:00:00+00:00,0.333333333,0.666666667,1.081315784,0.674035088,0.021929825
2021-11-05 18:15:00+00:00,0.0,0.0,0.0,0.674035088,0.0
2021-11-05 18:30:00+00:00,0.0,0.0,0.0,0.674035088,0.0
2021-11-05 18:45:00+00:00,0.0,0.0,0.0,0.674035088,0.0
2021-11-05 19:00:00+00:00,-0.066666667,-0.133333333,-0.119059716,0.681951754,0.003958333
2021-11-05 19:15:00+00:00,-0.133333333,-0.266666667,-0.227015458,0.697785088,0.007916667
2021-11-05 19:30:00+00:00,-0.066666667,-0.133333333,-0.106115879,0.705701754,0.003958333
2021-11-05 19:45:00+00:00,0.333333333,0.666666667,1.090633761,0.661842105,0.021929825
2021-11-05 20:00:00+00:00,0.066666667,0.133333333,0.41550017,0.651359649,0.021074561
2021-11-05 20:15:00+00:00,0.0,0.0,0.0,0.651359649,0.0
2021-11-05 20:30:00+00:00,-0.133333333,-0.266666667,-0.250030444,0.667192982,0.007916667
2021-11-05 20:45:00+00:00,-0.133333333,-0.266666667,-0.234648605,0.683026316,0.007916667
2021-11-05 21:00:00+00:00,0.133333333,0.266666667,0.441766468,0.665482456,0.00877193
2021-11-05 21:15:00+00:00,-0.133333333,-0.266666667,-0.238119432,0.681315789,0.007916667
2021-11-05 21:30:00+00:00,0.0,0.0,0.0,0.681315789,0.0
2021-11-05 21:45:00+00:00,0.0,0.0,0.0,0.681315789,0.0
2021-11-05 22:00:00+00:00,0.0,0.0,0.0,0.681315789,0.0
2021-11-05 22:15:00+00:00,0.0,0.0,0.0,0.681315789,0.0
2021-11-05 22:30:00+00:00,-0.066666667,-0.133333333,-0.115588889,0.689232456,0.003958333
2021-11-05 22:45:00+00:00,-0.333333333,-0.666666667,-0.518706923,0.728815789,0.019791667
2021-11-05 23:00:00+00:00,0.0,0.0,0.0,0.728815789,0.0
2021-11-05 23:15:00+00:00,0.0,0.0,0.0,0.728815789,0.0
2021-11-05 23:30:00+00:00,0.0,0.0,0.0,0.728815789,0.0
2021-11-05 23:45:00+00:00,-0.4,-0.8,-0.495393039,0.776315789,0.02375
2021-11-06 00:00:00+00:00,0.0,0.0,0.0,0.776315789,0.0
2021-11-06 00:15:00+00:00,0.0,0.0,0.0,0.776315789,0.0
2021-11-06 00:30:00+00:00,0.0,0.0,0.0,0.776315789,0.0
2021-11-06 00:45:00+00:00,-0.2,-0.4,-0.182531336,0.800065789,0.011875
2021-11-06 01:00:00+00:00,0.0,0.0,0.0,0.800065789,0.0
2021-11-06 01:15:00+00:00,0.0,0.0,0.0,0.800065789,0.0
2021-11-06 01:30:00+00:00,0.0,0.0,0.0,0.800065789,0.0
2021-11-06 01:45:00+00:00,-0.066666667,-0.133333333,-0.024593931,0.807982456,0.003958333
2021-11-06 02:00:00+00:00,0.0,0.0,0.0,0.807982456,0.0
2021-11-06 02:15:00+00:00,0.066666667,0.133333333,0.19582722,0.799210526,0.004385965
2021-11-06 02:30:00+00:00,0.0,0.0,0.0,0.799210526,0.0
2021-11-06 02:45:00+00:00,0.0,0.0,0.0,0.799210526,0.0
2021-11-06 03:00:00+00:00,0.0,0.0,0.0,0.799210526,0.0
2021-11-06 03:15:00+00:00,0.0,0.0,0.0,0.799210526,0.0
2021-11-06 03:30:00+00:00,0.0,0.0,0.0,0.799210526,0.0
2021-11-06 03:45:00+00:00,0.0,0.0,0.0,0.799210526,0.0
2021-11-06 04:00:00+00:00,-0.133333333,-0.266666667,-0.02164185,0.81504386,0.007916667
2021-11-06 04:15:00+00:00,0.0,0.0,0.0,0.81504386,0.0
2021-11-06 04:30:00+00:00,0.0,0.0,0.0,0.81504386,0.0
2021-11-06 04:45:00+00:00,0.0,0.0,0.0,0.81504386,0.0
2021-11-06 05:00:00+00:00,-0.666666667,-1.333333333,0.197777431,0.894210526,0.039583333
2021-11-06 05:15:00+00:00,0.0,0.0,0.0,0.894210526,0.0
2021-11-06 05:30:00+00:00,0.0,0.0,0.0,0.894210526,0.0
2021-11-06 05:45:00+00:00,0.0,0.0,0.0,0.894210526,0.0
2021-11-06 06:00:00+00:00,-0.048753463,-0.097506925,0.039580527,0.9,0.002894737
2021-11-06 06:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 06:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 06:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 07:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 07:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 07:30:00+00:00,0.066666667,0.133333333,0.17736,0.89122807,0.004385965
2021-11-06 07:45:00+00:00,0.666666667,1.333333333,1.883001572,0.803508772,0.043859649
2021-11-06 08:00:00+00:00,-0.066666667,-0.133333333,0.118035967,0.810570175,0.012302632
2021-11-06 08:15:00+00:00,0.666666667,1.333333333,2.03260189,0.722850877,0.043859649
2021-11-06 08:30:00+00:00,0.0,0.0,0.0,0.722850877,0.0
2021-11-06 08:45:00+00:00,0.6,1.2,1.967645424,0.643903509,0.039473684
2021-11-06 09:00:00+00:00,1.0,2.0,3.670616877,0.512324561,0.065789474
2021-11-06 09:15:00+00:00,-0.6,-1.2,-1.338827419,0.583574561,0.035625
2021-11-06 09:30:00+00:00,-1.0,-2.0,-1.940691728,0.702324561,0.059375
2021-11-06 09:45:00+00:00,-0.466666667,-0.933333333,-0.664766854,0.757741228,0.027708333
2021-11-06 10:00:00+00:00,0.466666667,0.933333333,1.477491496,0.696337719,0.030701754
2021-11-06 10:15:00+00:00,0.066666667,0.133333333,0.216840153,0.687565789,0.004385965
2021-11-06 10:30:00+00:00,-0.466666667,-0.933333333,-0.707892318,0.742982456,0.027708333
2021-11-06 10:45:00+00:00,-0.066666667,-0.133333333,-0.08789629,0.750899123,0.003958333
2021-11-06 11:00:00+00:00,-0.266666667,-0.533333333,-0.29574662,0.782565789,0.015833333
2021-11-06 11:15:00+00:00,0.0,0.0,0.2658934,0.780855263,0.016688596
2021-11-06 11:30:00+00:00,-0.266666667,-0.533333333,-0.167785865,0.81252193,0.015833333
2021-11-06 11:45:00+00:00,0.0,0.0,0.0,0.81252193,0.0
2021-11-06 12:00:00+00:00,-0.133333333,-0.266666667,0.006674303,0.828355263,0.007916667
2021-11-06 12:15:00+00:00,0.0,0.0,0.0,0.828355263,0.0
2021-11-06 12:30:00+00:00,0.0,0.0,0.0,0.828355263,0.0
2021-11-06 12:45:00+00:00,0.0,0.0,0.0,0.828355263,0.0
2021-11-06 13:00:00+00:00,0.0,0.0,0.0,0.828355263,0.0
2021-11-06 13:15:00+00:00,1.0,2.0,3.061461134,0.696776316,0.065789474
2021-11-06 13:30:00+00:00,-0.133333333,-0.266666667,-0.213333333,0.712609649,0.007916667
2021-11-06 13:45:00+00:00,0.933333333,1.866666667,3.148216567,0.589802632,0.061403509
2021-11-06 14:00:00+00:00,0.733333333,1.466666667,2.842068296,0.493311404,0.048245614
2021-11-06 14:15:00+00:00,0.0,0.0,0.127130664,0.49245614,0.008344298
2021-11-06 14:30:00+00:00,0.466666667,0.933333333,2.191269096,0.430197368,0.039046053
2021-11-06 14:45:00+00:00,0.733333333,1.466666667,3.870533225,0.33370614,0.048245614
2021-11-06 15:00:00+00:00,-1.0,-2.0,-2.616388763,0.45245614,0.059375
2021-11-06 15:15:00+00:00,-0.466666667,-0.933333333,-1.104962962,0.507872807,0.027708333
2021-11-06 15:30:00+00:00,0.133333333,0.266666667,0.554235113,0.490328947,0.00877193
2021-11-06 15:45:00+00:00,0.933333333,1.866666667,4.444954956,0.36752193,0.061403509
2021-11-06 16:00:00+00:00,-1.0,-2.0,-2.519264442,0.48627193,0.059375
2021-11-06 16:15:00+00:00,-1.0,-2.0,-2.231183814,0.60502193,0.059375
2021-11-06 16:30:00+00:00,0.0,0.0,0.0,0.60502193,0.0
2021-11-06 16:45:00+00:00,-0.6,-1.2,-1.181572992,0.67627193,0.035625
2021-11-06 17:00:00+00:00,-0.333333333,-0.666666667,-0.555690137,0.715855263,0.019791667
2021-11-06 17:15:00+00:00,-0.8,-1.6,-0.845199681,0.810855263,0.0475
2021-11-06 17:30:00+00:00,-0.333333333,-0.666666667,0.033763192,0.850438596,0.019791667
2021-11-06 17:45:00+00:00,-0.133333333,-0.266666667,0.034693696,0.86627193,0.007916667
2021-11-06 18:00:00+00:00,1.0,2.0,2.955478795,0.734692982,0.065789474
2021-11-06 18:15:00+00:00,0.2,0.4,0.956184693,0.705811404,0.038190789
2021-11-06 18:30:00+00:00,-0.866666667,-1.733333333,-1.001500525,0.80872807,0.051458333
2021-11-06 18:45:00+00:00,0.066666667,0.133333333,0.19582722,0.79995614,0.004385965
2021-11-06 19:00:00+00:00,0.066666667,0.133333333,0.197294568,0.791184211,0.004385965
2021-11-06 19:15:00+00:00,0.0,0.0,0.142629898,0.790328947,0.008344298
2021-11-06 19:30:00+00:00,0.0,0.0,0.0,0.790328947,0.0
2021-11-06 19:45:00+00:00,-0.066666667,-0.133333333,-0.05466467,0.798245614,0.003958333
2021-11-06 20:00:00+00:00,-0.066666667,-0.133333333,0.118035967,0.805307018,0.012302632
2021-11-06 20:15:00+00:00,0.0,0.0,0.0,0.805307018,0.0
2021-11-06 20:30:00+00:00,0.0,0.0,0.0,0.805307018,0.0
2021-11-06 20:45:00+00:00,-0.4,-0.8,0.039670828,0.852807018,0.02375
2021-11-06 21:00:00+00:00,0.733333333,1.466666667,2.157067444,0.756315789,0.048245614
2021-11-06 21:15:00+00:00,0.0,0.0,0.0,0.756315789,0.0
2021-11-06 21:30:00+00:00,0.0,0.0,0.0,0.756315789,0.0
2021-11-06 21:45:00+00:00,-0.2,-0.4,-0.218198546,0.780065789,0.011875
2021-11-06 22:00:00+00:00,-0.6,-1.2,-0.131067117,0.851315789,0.035625
2021-11-06 22:15:00+00:00,0.0,0.0,0.0,0.851315789,0.0
2021-11-06 22:30:00+00:00,-0.266666667,-0.533333333,0.102593696,0.882982456,0.015833333
2021-11-06 22:45:00+00:00,-0.143305633,-0.286611265,0.103204967,0.9,0.008508772
2021-11-06 23:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 23:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 23:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-06 23:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 00:00:00+00:00,0.2,0.4,0.542432817,0.873684211,0.013157895
2021-11-07 00:15:00+00:00,0.0,0.0,0.0,0.873684211,0.0
2021-11-07 00:30:00+00:00,0.0,0.0,0.0,0.873684211,0.0
2021-11-07 00:45:00+00:00,0.0,0.0,0.0,0.873684211,0.0
2021-11-07 01:00:00+00:00,0.0,0.0,0.0,0.873684211,0.0
2021-11-07 01:15:00+00:00,0.0,0.0,0.0,0.873684211,0.0
2021-11-07 01:30:00+00:00,-0.066666667,-0.133333333,0.027444444,0.881600877,0.003958333
2021-11-07 01:45:00+00:00,-0.133333333,-0.266666667,0.093772382,0.897434211,0.007916667
2021-11-07 02:00:00+00:00,-0.021606648,-0.043213296,0.018689751,0.9,0.001282895
2021-11-07 02:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 02:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 02:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 03:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 03:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 03:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 03:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 04:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 04:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 04:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 04:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 05:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 05:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 05:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 05:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 06:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 06:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 06:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 06:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 07:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 07:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 07:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 07:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 08:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 08:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 08:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 08:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 09:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 09:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 09:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 09:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 10:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 10:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 10:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-11-07 10:45:00+00:00,0.466666667,0.933333333,1.292078561,0.838596491,0.030701754
2021-11-07 11:00:00+00:00,0.066666667,0.133333333,0.190900712,0.829824561,0.004385965
2021-11-07 11:15:00+00:00,0.0,0.0,0.0,0.829824561,0.0
2021-11-07 11:30:00+00:00,0.0,0.0,0.0,0.829824561,0.0
2021-11-07 11:45:00+00:00,0.0,0.0,0.0,0.829824561,0.0
2021-11-07 12:00:00+00:00,0.4,0.8,1.179993711,0.777192982,0.026315789
2021-11-07 12:15:00+00:00,0.133333333,0.266666667,0.541631653,0.75879386,0.017116228
2021-11-07 12:30:00+00:00,-0.266666667,-0.533333333,-0.280056901,0.790460526,0.015833333
2021-11-07 12:45:00+00:00,0.0,0.0,0.0,0.790460526,0.0
2021-11-07 13:00:00+00:00,0.2,0.4,0.606020542,0.764144737,0.013157895
2021-11-07 13:15:00+00:00,0.0,0.0,0.0,0.764144737,0.0
2021-11-07 13:30:00+00:00,0.866666667,1.733333333,2.80072513,0.650109649,0.057017544
2021-11-07 13:45:00+00:00,0.866666667,1.733333333,3.140822058,0.536074561,0.057017544
2021-11-07 14:00:00+00:00,-1.0,-2.0,-2.121814188,0.654824561,0.059375
2021-11-07 14:15:00+00:00,0.133333333,0.266666667,0.548289933,0.636425439,0.017116228
2021-11-07 14:30:00+00:00,1.0,2.0,3.747317009,0.504846491,0.065789474
2021-11-07 14:45:00+00:00,0.733333333,1.466666667,3.321915502,0.408355263,0.048245614
2021-11-07 15:00:00+00:00,-1.0,-2.0,-2.424930849,0.527105263,0.059375
2021-11-07 15:15:00+00:00,-0.2,-0.4,-0.450848877,0.550855263,0.011875
2021-11-07 15:30:00+00:00,0.8,1.6,3.385221977,0.445592105,0.052631579
2021-11-07 15:45:00+00:00,0.6,1.2,3.035879719,0.366644737,0.039473684
2021-11-07 16:00:00+00:00,-1.0,-2.0,-2.540717599,0.485394737,0.059375
2021-11-07 16:15:00+00:00,-0.733333333,-1.466666667,-1.672392317,0.57247807,0.043541667
2021-11-07 16:30:00+00:00,1.0,2.0,4.16577129,0.440899123,0.065789474
2021-11-07 16:45:00+00:00,0.933333333,1.866666667,5.043333525,0.318092105,0.061403509
2021-11-07 17:00:00+00:00,-0.733333333,-1.466666667,-1.985123461,0.405175439,0.043541667
2021-11-07 17:15:00+00:00,0.266666667,0.533333333,1.893768215,0.36752193,0.042576754
2021-11-07 17:30:00+00:00,-0.6,-1.2,-1.565033305,0.43877193,0.035625
2021-11-07 17:45:00+00:00,0.4,0.8,2.143629591,0.385285088,0.034660088
2021-11-07 18:00:00+00:00,1.0,2.0,6.138660034,0.25370614,0.065789474
2021-11-07 18:15:00+00:00,-0.133333333,-0.266666667,-0.391182201,0.269539474,0.007916667
2021-11-07 18:30:00+00:00,0.866666667,1.733333333,6.534660568,0.155504386,0.057017544
2021-11-07 18:45:00+00:00,-0.866666667,-1.733333333,-2.798487672,0.258421053,0.051458333
2021-11-07 19:00:00+00:00,0.466666667,0.933333333,3.395389491,0.197017544,0.030701754
2021-11-07 19:15:00+00:00,0.133333333,0.266666667,1.047847729,0.179473684,0.00877193
2021-11-07 19:30:00+00:00,-0.933333333,-1.866666667,-2.847327997,0.290307018,0.055416667
2021-11-07 19:45:00+00:00,-0.933333333,-1.866666667,-2.557731167,0.401140351,0.055416667
2021-11-07 20:00:00+00:00,0.266666667,0.533333333,1.436047209,0.366052632,0.01754386
2021-11-07 20:15:00+00:00,0.0,0.0,0.0,0.366052632,0.0
2021-11-07 20:30:00+00:00,-0.933333333,-1.866666667,-2.382900609,0.476885965,0.055416667
2021-11-07 20:45:00+00:00,-0.066666667,-0.133333333,-0.157816991,0.484802632,0.003958333
2021-11-07 21:00:00+00:00,0.666666667,1.333333333,3.133567612,0.397083333,0.043859649
2021-11-07 21:15:00+00:00,0.933333333,1.866666667,5.552059048,0.274276316,0.061403509
2021-11-07 21:30:00+00:00,-0.133333333,-0.266666667,-0.383761994,0.290109649,0.007916667
2021-11-07 21:45:00+00:00,-0.266666667,-0.533333333,-0.532376521,0.320921053,0.024177632
2021-11-07 22:00:00+00:00,0.866666667,1.733333333,5.935790121,0.206885965,0.057017544
2021-11-07 22:15:00+00:00,0.266666667,0.533333333,2.097863418,0.171798246,0.01754386
2021-11-07 22:30:00+00:00,-0.2,-0.4,-0.674777145,0.195548246,0.011875
2021-11-07 22:45:00+00:00,-0.2,-0.4,-0.634749748,0.219298246,0.011875
2021-11-07 23:00:00+00:00,-0.8,-1.6,-2.335135671,0.314298246,0.0475
2021-11-07 23:15:00+00:00,-0.066666667,-0.133333333,-0.187151453,0.322214912,0.003958333
2021-11-07 23:30:00+00:00,0.0,0.0,0.0,0.322214912,0.0
2021-11-07 23:45:00+00:00,0.0,0.0,0.0,0.322214912,0.0
2021-11-08 00:00:00+00:00,0.0,0.0,0.0,0.322214912,0.0
2021-11-08 00:15:00+00:00,0.0,0.0,0.0,0.322214912,0.0
2021-11-08 00:30:00+00:00,-0.066666667,-0.133333333,-0.185875004,0.330131579,0.003958333
2021-11-08 00:45:00+00:00,-0.8,-1.6,-2.136844853,0.425131579,0.0475
2021-11-08 01:00:00+00:00,0.133333333,0.266666667,0.653012087,0.407587719,0.00877193
2021-11-08 01:15:00+00:00,-0.133333333,-0.266666667,-0.342894944,0.423421053,0.007916667
2021-11-08 01:30:00+00:00,0.0,0.0,0.0,0.423421053,0.0
2021-11-08 01:45:00+00:00,0.0,0.0,0.0,0.423421053,0.0
2021-11-08 02:00:00+00:00,0.2,0.4,1.021973931,0.397105263,0.013157895
2021-11-08 02:15:00+00:00,-0.066666667,-0.133333333,-0.174283784,0.40502193,0.003958333
2021-11-08 02:30:00+00:00,-0.666666667,-1.333333333,-1.656913959,0.484188596,0.039583333
2021-11-08 02:45:00+00:00,-0.133333333,-0.266666667,-0.314158188,0.50002193,0.007916667
2021-11-08 03:00:00+00:00,0.066666667,0.133333333,0.282837873,0.49125,0.004385965
2021-11-08 03:15:00+00:00,0.066666667,0.133333333,0.287676349,0.48247807,0.004385965
2021-11-08 03:30:00+00:00,0.0,0.0,0.0,0.48247807,0.0
2021-11-08 03:45:00+00:00,0.0,0.0,0.0,0.48247807,0.0
2021-11-08 04:00:00+00:00,-0.866666667,-1.733333333,-1.963165225,0.585394737,0.051458333
2021-11-08 04:15:00+00:00,0.266666667,0.533333333,1.094241218,0.549451754,0.025888158
2021-11-08 04:30:00+00:00,-0.4,-0.8,-0.650045142,0.595241228,0.040438596
2021-11-08 04:45:00+00:00,0.8,1.6,3.130366811,0.48997807,0.052631579
2021-11-08 05:00:00+00:00,0.0,0.0,0.126416655,0.489122807,0.008344298
2021-11-08 05:15:00+00:00,0.0,0.0,0.0,0.489122807,0.0
2021-11-08 05:30:00+00:00,1.0,2.0,4.91518411,0.35754386,0.065789474
2021-11-08 05:45:00+00:00,0.866666667,1.733333333,5.601315867,0.243508772,0.057017544
2021-11-08 06:00:00+00:00,-0.8,-1.6,-2.28793758,0.338508772,0.0475
2021-11-08 06:15:00+00:00,-0.333333333,-0.666666667,-0.906737467,0.378092105,0.019791667
2021-11-08 06:30:00+00:00,0.066666667,0.133333333,0.364166667,0.369320175,0.004385965
2021-11-08 06:45:00+00:00,0.866666667,1.733333333,5.472131481,0.255285088,0.057017544
2021-11-08 07:00:00+00:00,-1.0,-2.0,-2.808905376,0.374035088,0.059375
2021-11-08 07:15:00+00:00,-0.2,-0.4,-0.531863923,0.397785088,0.011875
2021-11-08 07:30:00+00:00,-0.733333333,-1.466666667,-1.829011292,0.484868421,0.043541667
2021-11-08 07:45:00+00:00,-0.066666667,-0.133333333,-0.157736971,0.492785088,0.003958333
2021-11-08 08:00:00+00:00,0.466666667,0.933333333,2.096569759,0.431381579,0.030701754
2021-11-08 08:15:00+00:00,-0.2,-0.4,-0.497600243,0.455131579,0.011875
2021-11-08 08:30:00+00:00,0.0,0.0,0.0,0.455131579,0.0
2021-11-08 08:45:00+00:00,0.0,0.0,0.0,0.455131579,0.0
2021-11-08 09:00:00+00:00,0.666666667,1.333333333,3.359075466,0.367412281,0.043859649
2021-11-08 09:15:00+00:00,-0.066666667,-0.133333333,-0.1791,0.375328947,0.003958333
2021-11-08 09:30:00+00:00,-0.866666667,-1.733333333,-2.2012355,0.478245614,0.051458333
2021-11-08 09:45:00+00:00,-1.0,-2.0,-2.255146358,0.596995614,0.059375
2021-11-08 10:00:00+00:00,-0.133333333,-0.266666667,-0.278346955,0.612828947,0.007916667
2021-11-08 10:15:00+00:00,-0.333333333,-0.666666667,-0.670358301,0.652412281,0.019791667
2021-11-08 10:30:00+00:00,-0.066666667,-0.133333333,-0.127230352,0.660328947,0.003958333
2021-11-08 10:45:00+00:00,-0.8,-1.6,-1.254785273,0.755328947,0.0475
2021-11-08 11:00:00+00:00,0.0,0.0,0.0,0.755328947,0.0
2021-11-08 11:15:00+00:00,-0.066666667,-0.133333333,0.043591284,0.762390351,0.012302632
2021-11-08 11:30:00+00:00,-0.066666667,-0.133333333,-0.07440836,0.770307018,0.003958333
2021-11-08 11:45:00+00:00,0.0,0.0,0.0,0.770307018,0.0
2021-11-08 12:00:00+00:00,0.2,0.4,0.621010664,0.743991228,0.013157895
2021-11-08 12:15:00+00:00,0.333333333,0.666666667,1.063047642,0.700131579,0.021929825
2021-11-08 12:30:00+00:00,0.733333333,1.466666667,2.48243924,0.603640351,0.048245614
2021-11-08 12:45:00+00:00,1.0,2.0,3.958560953,0.472061404,0.065789474
2021-11-08 13:00:00+00:00,-0.133333333,-0.266666667,-0.317099803,0.487894737,0.007916667
2021-11-08 13:15:00+00:00,0.066666667,0.133333333,0.287676349,0.479122807,0.004385965
2021-11-08 13:30:00+00:00,0.933333333,1.866666667,4.638775314,0.356315789,0.061403509
2021-11-08 13:45:00+00:00,-0.266666667,-0.533333333,-0.717183308,0.387982456,0.015833333
2021-11-08 14:00:00+00:00,-0.133333333,-0.266666667,-0.34985045,0.403815789,0.007916667
2021-11-08 14:15:00+00:00,-0.066666667,-0.133333333,-0.174283784,0.411732456,0.003958333
2021-11-08 14:30:00+00:00,0.0,0.0,0.0,0.411732456,0.0
2021-11-08 14:45:00+00:00,0.0,0.0,0.0,0.411732456,0.0
2021-11-08 15:00:00+00:00,0.0,0.0,0.0,0.411732456,0.0
2021-11-08 15:15:00+00:00,-0.133333333,-0.266666667,-0.342894944,0.427565789,0.007916667
2021-11-08 15:30:00+00:00,0.066666667,0.133333333,0.320310069,0.41879386,0.004385965
2021-11-08 15:45:00+00:00,0.933333333,1.866666667,5.358065754,0.295986842,0.061403509
2021-11-08 16:00:00+00:00,0.0,0.0,0.0,0.295986842,0.0
2021-11-08 16:15:00+00:00,0.0,0.0,0.0,0.295986842,0.0
2021-11-08 16:30:00+00:00,0.866666667,1.733333333,6.243298444,0.181951754,0.057017544
2021-11-08 16:45:00+00:00,-0.133333333,-0.266666667,-0.441678423,0.197785088,0.007916667
2021-11-08 17:00:00+00:00,0.0,0.0,0.0,0.197785088,0.0
2021-11-08 17:15:00+00:00,0.0,0.0,0.0,0.197785088,0.0
2021-11-08 17:30:00+00:00,0.0,0.0,0.0,0.197785088,0.0
2021-11-08 17:45:00+00:00,0.0,0.0,0.0,0.197785088,0.0
2021-11-08 18:00:00+00:00,0.066666667,0.133333333,0.514058634,0.189013158,0.004385965
