Date,Median,75th Percentile,90th Percentile
2047-12-31,0.7621646039583354,0.8904096299316635,0.9740302300641716
2048-01-31,0.7825812564860957,0.9342676326632724,0.9464087819469953
2048-02-29,0.801937290016971,0.9525409551009448,0.9684466408707473
2048-03-31,0.8094733059026349,0.9611295567085365,0.9804755796780327
2048-04-30,0.7563443029681121,0.8954146589212632,0.9178143777684322
2048-05-31,0.7594420736670535,0.8959352432761246,0.9256658355092205
2048-06-30,0.7211920446107143,0.8495890947393739,0.8809114644442612
2048-07-31,0.7610982969922935,0.8954812643944552,0.9405181065092686
2048-08-31,0.7145538331543155,0.8397995812475626,0.8818823370808521
2048-09-30,0.7023751880074236,0.8251106377413011,0.8691070938408282
2048-10-31,0.7377222349337612,0.8645650511278071,0.9253961109178361
2048-11-30,0.728472861884637,0.8528016199741387,0.9176620819172593
2048-12-31,0.761093107603305,0.8889571159505103,0.9728066341002856
2049-01-31,0.781873682750385,0.9333335139139683,0.9455261878396923
2049-02-28,0.8013314858564744,0.9517602405407153,0.9676925233682497
2049-03-31,0.8085540086549747,0.9599829728532124,0.9794052627863546
2049-04-30,0.7555080618914514,0.8943641826330481,0.9170119898141409
2049-05-31,0.7585622677123326,0.8946637898474373,0.924690118928671
2049-06-30,0.7204360909735001,0.8485910998485754,0.8800719078036815
2049-07-31,0.7601603372195465,0.8941344058259266,0.9394651513937563
2049-08-31,0.7137159521183504,0.8386708926431038,0.8809504241159404
2049-09-30,0.701619659680709,0.824123205722954,0.868269604644401
2049-10-31,0.7367725247874343,0.8632538977086245,0.9243263840425454
2049-11-30,0.7273995893894079,0.8513425877223406,0.9164567407086426
2049-12-31,0.7600220896198759,0.8875047599717715,0.9715827574297466
2050-01-31,0.7810999144995101,0.93248419958903,0.9446511014914675
2050-02-28,0.8007261059093433,0.9509921642412091,0.9669381644792917
2050-03-31,0.8076351108573103,0.9588365205962426,0.9783347216898675
2050-04-30,0.7546721627283646,0.8933138192714609,0.9162094138753325
2050-05-31,0.7576827728559705,0.8933924402454932,0.9237142281561225
2050-06-30,0.7196804096133418,0.847605089599011,0.8792321984799922
2050-07-31,0.7592226413794897,0.8927876350738391,0.9384120465081581
2050-08-31,0.712878298772625,0.8375972453738174,0.8800183821476819
2050-09-30,0.70086433757323,0.823128748713522,0.8674319983619585
2050-10-31,0.7358230135525028,0.861942810198818,0.9232565425923895
2050-11-30,0.7263264978029524,0.8498836153666638,0.9152512948255704
2050-12-31,0.7589512453316861,0.8860524613417697,0.9703587788325914
