,market_position,shortage_price,surplus_price
2021-02-10 05:30:00+00:00,0.6,43.86,43.86
2021-02-10 05:45:00+00:00,-0.733333333,56.5,56.5
2021-02-10 06:00:00+00:00,1.0,11.32,11.32
2021-02-10 06:15:00+00:00,0.066666667,45.07,45.07
2021-02-10 06:30:00+00:00,0.0,49.46,49.46
2021-02-10 06:45:00+00:00,-0.533333333,50.57,50.57
2021-02-10 07:00:00+00:00,0.266666667,45.36,45.36
2021-02-10 07:15:00+00:00,0.133333333,45.36,45.36
2021-02-10 07:30:00+00:00,0.0,48.64,48.64
2021-02-10 07:45:00+00:00,0.0,48.64,48.64
2021-02-10 08:00:00+00:00,0.0,48.65,48.65
2021-02-10 08:15:00+00:00,-0.066666667,49.38,49.38
2021-02-10 08:30:00+00:00,-0.466666667,58.62,58.62
2021-02-10 08:45:00+00:00,-0.4,62.89,62.89
2021-02-10 09:00:00+00:00,-1.0,283.68,283.68
2021-02-10 09:15:00+00:00,-0.4,142.81,142.81
2021-02-10 09:30:00+00:00,0.0,63.68,63.68
2021-02-10 09:45:00+00:00,0.6,47.03,45.25
2021-02-10 10:00:00+00:00,0.333333333,46.75,46.75
2021-02-10 10:15:00+00:00,0.8,44.74,44.74
2021-02-10 10:30:00+00:00,0.133333333,47.53,47.53
2021-02-10 10:45:00+00:00,0.066666667,47.54,47.54
2021-02-10 11:00:00+00:00,-0.333333333,50.61,50.61
2021-02-10 11:15:00+00:00,0.133333333,46.61,46.61
2021-02-10 11:30:00+00:00,0.066666667,46.49,46.49
2021-02-10 11:45:00+00:00,0.0,46.49,46.49
2021-02-10 12:00:00+00:00,-0.066666667,53.52,53.52
2021-02-10 12:15:00+00:00,-0.2,53.52,53.52
2021-02-10 12:30:00+00:00,-0.466666667,58.55,58.55
2021-02-10 12:45:00+00:00,0.0,46.35,46.35
2021-02-10 13:00:00+00:00,0.0,53.46,53.46
2021-02-10 13:15:00+00:00,-0.466666667,64.96,64.96
2021-02-10 13:30:00+00:00,0.0,50.64,50.64
2021-02-10 13:45:00+00:00,0.0,54.96,54.96
2021-02-10 14:00:00+00:00,0.133333333,49.79,49.79
2021-02-10 14:15:00+00:00,0.0,46.36,46.36
2021-02-10 14:30:00+00:00,-0.066666667,67.22,67.22
2021-02-10 14:45:00+00:00,-0.333333333,79.19,79.19
2021-02-10 15:00:00+00:00,0.0,62.89,62.89
2021-02-10 15:15:00+00:00,-0.066666667,55.23,55.23
2021-02-10 15:30:00+00:00,0.0,86.73,86.73
2021-02-10 15:45:00+00:00,-0.133333333,89.86,89.86
2021-02-10 16:00:00+00:00,0.333333333,56.17,41.74
2021-02-10 16:15:00+00:00,0.733333333,44.75,44.75
2021-02-10 16:30:00+00:00,0.066666667,48.6,48.6
2021-02-10 16:45:00+00:00,0.0,48.7,48.7
2021-02-10 17:00:00+00:00,-0.2,53.2,53.2
2021-02-10 17:15:00+00:00,-0.2,58.91,58.91
2021-02-10 17:30:00+00:00,0.0,53.17,53.17
2021-02-10 17:45:00+00:00,-0.133333333,50.49,50.49
2021-02-10 18:00:00+00:00,-0.6,91.09,91.09
2021-02-10 18:15:00+00:00,0.4,45.75,45.75
2021-02-10 18:30:00+00:00,0.8,45.81,45.81
2021-02-10 18:45:00+00:00,0.0,47.42,47.42
2021-02-10 19:00:00+00:00,-1.0,243.26,243.26
2021-02-10 19:15:00+00:00,-0.133333333,44.61,44.61
2021-02-10 19:30:00+00:00,1.0,41.75,41.75
2021-02-10 19:45:00+00:00,0.733333333,45.84,45.84
2021-02-10 20:00:00+00:00,-1.0,234.19,234.19
2021-02-10 20:15:00+00:00,-0.2,83.38,83.38
2021-02-10 20:30:00+00:00,0.2,52.46,52.46
2021-02-10 20:45:00+00:00,0.733333333,33.16,33.16
2021-02-10 21:00:00+00:00,0.666666667,47.49,21.0
2021-02-10 21:15:00+00:00,-0.333333333,56.46,56.46
2021-02-10 21:30:00+00:00,0.133333333,52.46,52.46
2021-02-10 21:45:00+00:00,0.133333333,51.13,43.17
2021-02-10 22:00:00+00:00,-0.066666667,50.17,42.45
2021-02-10 22:15:00+00:00,0.133333333,45.57,45.57
2021-02-10 22:30:00+00:00,0.4,40.46,40.46
2021-02-10 22:45:00+00:00,1.0,38.53,38.53
2021-02-10 23:00:00+00:00,-0.6,229.71,45.0
2021-02-10 23:15:00+00:00,-0.066666667,55.68,55.68
2021-02-10 23:30:00+00:00,0.066666667,44.58,44.58
2021-02-10 23:45:00+00:00,0.333333333,43.45,43.45
2021-02-11 00:00:00+00:00,-0.333333333,52.28,52.28
2021-02-11 00:15:00+00:00,-0.066666667,49.78,49.78
2021-02-11 00:30:00+00:00,-0.266666667,52.28,52.28
2021-02-11 00:45:00+00:00,0.266666667,43.68,43.68
2021-02-11 01:00:00+00:00,-0.333333333,62.9,62.9
2021-02-11 01:15:00+00:00,-0.2,53.85,53.85
2021-02-11 01:30:00+00:00,-0.066666667,53.85,53.85
2021-02-11 01:45:00+00:00,0.0,46.46,46.46
2021-02-11 02:00:00+00:00,-0.266666667,55.0,55.0
2021-02-11 02:15:00+00:00,-0.2,56.46,56.46
2021-02-11 02:30:00+00:00,0.066666667,50.96,50.96
2021-02-11 02:45:00+00:00,0.0,51.81,51.81
2021-02-11 03:00:00+00:00,0.0,46.73,46.73
2021-02-11 03:15:00+00:00,-0.266666667,53.28,53.28
2021-02-11 03:30:00+00:00,-0.6,229.71,229.71
2021-02-11 03:45:00+00:00,-0.2,70.02,70.02
2021-02-11 04:00:00+00:00,0.333333333,46.73,46.73
2021-02-11 04:15:00+00:00,0.066666667,46.73,46.73
2021-02-11 04:30:00+00:00,0.0,46.73,46.73
2021-02-11 04:45:00+00:00,0.133333333,45.79,45.79
2021-02-11 05:00:00+00:00,0.8,39.35,39.35
2021-02-11 05:15:00+00:00,0.733333333,43.91,43.91
2021-02-11 05:30:00+00:00,0.0,90.9,90.9
2021-02-11 05:45:00+00:00,-1.0,240.9,240.9
2021-02-11 06:00:00+00:00,0.933333333,36.88,36.88
2021-02-11 06:15:00+00:00,-0.333333333,106.95,106.95
2021-02-11 06:30:00+00:00,-1.0,293.95,293.95
2021-02-11 06:45:00+00:00,-1.0,293.95,293.95
2021-02-11 07:00:00+00:00,0.0,143.16,143.16
2021-02-11 07:15:00+00:00,0.0,60.52,60.52
2021-02-11 07:30:00+00:00,0.0,106.71,106.71
2021-02-11 07:45:00+00:00,0.133333333,44.38,44.38
2021-02-11 08:00:00+00:00,0.0,76.03,44.38
2021-02-11 08:15:00+00:00,0.466666667,52.82,52.82
2021-02-11 08:30:00+00:00,0.533333333,47.56,47.56
2021-02-11 08:45:00+00:00,0.8,43.63,43.63
2021-02-11 09:00:00+00:00,-0.066666667,50.85,50.85
2021-02-11 09:15:00+00:00,0.4,33.13,33.13
2021-02-11 09:30:00+00:00,1.0,-6.77,-6.77
2021-02-11 09:45:00+00:00,1.0,8.91,8.91
2021-02-11 10:00:00+00:00,-0.866666667,156.52,156.52
2021-02-11 10:15:00+00:00,0.733333333,27.88,27.88
2021-02-11 10:30:00+00:00,1.0,24.81,24.81
2021-02-11 10:45:00+00:00,0.666666667,20.14,20.14
2021-02-11 11:00:00+00:00,-0.066666667,26.68,26.68
2021-02-11 11:15:00+00:00,0.2,-1.33,-1.33
2021-02-11 11:30:00+00:00,0.397414589,-22.86,-22.86
2021-02-11 11:45:00+00:00,0.0,21.03,21.03
2021-02-11 12:00:00+00:00,0.0,22.12,22.12
2021-02-11 12:15:00+00:00,0.0,37.74,37.74
2021-02-11 12:30:00+00:00,0.0,39.99,39.99
2021-02-11 12:45:00+00:00,0.0,37.64,37.64
2021-02-11 13:00:00+00:00,0.0,34.62,34.62
2021-02-11 13:15:00+00:00,0.0,40.0,40.0
2021-02-11 13:30:00+00:00,0.0,42.0,42.0
2021-02-11 13:45:00+00:00,-0.466666667,42.01,42.01
2021-02-11 14:00:00+00:00,0.266666667,9.19,9.19
2021-02-11 14:15:00+00:00,-0.066666667,42.87,42.87
2021-02-11 14:30:00+00:00,-0.666666667,42.81,42.81
2021-02-11 14:45:00+00:00,-0.533333333,42.77,42.77
2021-02-11 15:00:00+00:00,0.0,46.56,46.56
2021-02-11 15:15:00+00:00,-0.466666667,42.93,42.93
2021-02-11 15:30:00+00:00,-1.0,94.61,94.61
2021-02-11 15:45:00+00:00,-1.0,110.23,110.23
2021-02-11 16:00:00+00:00,0.6,48.12,37.12
2021-02-11 16:15:00+00:00,0.4,42.59,42.59
2021-02-11 16:30:00+00:00,-0.066666667,45.7,45.7
2021-02-11 16:45:00+00:00,-0.333333333,47.41,47.41
2021-02-11 17:00:00+00:00,-0.2,55.1,55.1
2021-02-11 17:15:00+00:00,-1.0,313.24,313.24
2021-02-11 17:30:00+00:00,0.0,62.9,62.9
2021-02-11 17:45:00+00:00,0.133333333,49.62,49.62
2021-02-11 18:00:00+00:00,-0.666666667,89.31,89.31
2021-02-11 18:15:00+00:00,0.0,50.56,50.56
2021-02-11 18:30:00+00:00,0.4,44.99,44.99
2021-02-11 18:45:00+00:00,0.8,42.0,42.0
2021-02-11 19:00:00+00:00,-1.0,244.33,244.33
2021-02-11 19:15:00+00:00,0.0,107.33,107.33
2021-02-11 19:30:00+00:00,0.133333333,49.12,49.12
2021-02-11 19:45:00+00:00,0.4,46.56,46.56
2021-02-11 20:00:00+00:00,-0.666666667,232.3,232.3
2021-02-11 20:15:00+00:00,0.066666667,58.57,58.57
2021-02-11 20:30:00+00:00,0.8,44.46,44.46
2021-02-11 20:45:00+00:00,0.4,46.56,46.56
2021-02-11 21:00:00+00:00,-0.133333333,43.33,43.33
2021-02-11 21:15:00+00:00,0.666666667,44.02,44.02
2021-02-11 21:30:00+00:00,0.333333333,44.39,44.39
2021-02-11 21:45:00+00:00,0.8,42.0,42.0
2021-02-11 22:00:00+00:00,-0.533333333,62.12,62.12
2021-02-11 22:15:00+00:00,-0.333333333,54.23,54.23
2021-02-11 22:30:00+00:00,0.133333333,44.75,44.75
2021-02-11 22:45:00+00:00,0.133333333,44.48,44.48
2021-02-11 23:00:00+00:00,0.466666667,46.19,46.19
2021-02-11 23:15:00+00:00,-0.333333333,56.12,56.12
2021-02-11 23:30:00+00:00,0.2,45.78,45.78
2021-02-11 23:45:00+00:00,-0.066666667,46.56,46.56
2021-02-12 00:00:00+00:00,-0.533333333,53.06,53.06
2021-02-12 00:15:00+00:00,0.0,49.12,49.12
2021-02-12 00:30:00+00:00,0.0,49.63,49.63
2021-02-12 00:45:00+00:00,0.133333333,45.74,45.74
2021-02-12 01:00:00+00:00,-0.333333333,53.22,53.22
2021-02-12 01:15:00+00:00,0.133333333,48.06,48.06
2021-02-12 01:30:00+00:00,-0.066666667,52.12,52.12
2021-02-12 01:45:00+00:00,0.133333333,46.56,46.56
2021-02-12 02:00:00+00:00,-0.066666667,48.84,48.84
2021-02-12 02:15:00+00:00,0.066666667,49.98,49.98
2021-02-12 02:30:00+00:00,0.0,46.33,46.33
2021-02-12 02:45:00+00:00,0.4,44.58,44.58
2021-02-12 03:00:00+00:00,0.0,43.18,43.18
2021-02-12 03:15:00+00:00,0.333333333,44.76,44.76
2021-02-12 03:30:00+00:00,0.533333333,43.22,43.22
2021-02-12 03:45:00+00:00,0.266666667,43.0,43.0
2021-02-12 04:00:00+00:00,0.666666667,38.86,38.86
2021-02-12 04:15:00+00:00,0.0,42.0,42.0
2021-02-12 04:30:00+00:00,0.0,41.9,41.9
2021-02-12 04:45:00+00:00,0.266666667,34.12,34.12
2021-02-12 05:00:00+00:00,0.2,47.9,42.11
2021-02-12 05:15:00+00:00,-0.266666667,47.9,47.9
2021-02-12 05:30:00+00:00,0.0,49.76,44.95
2021-02-12 05:45:00+00:00,-1.0,138.89,138.89
2021-02-12 06:00:00+00:00,0.466666667,43.0,43.0
2021-02-12 06:15:00+00:00,0.0,48.81,48.81
2021-02-12 06:30:00+00:00,-1.0,78.2,78.2
2021-02-12 06:45:00+00:00,-0.466666667,55.2,55.2
2021-02-12 07:00:00+00:00,0.133333333,54.89,54.89
2021-02-12 07:15:00+00:00,0.0,45.38,45.38
2021-02-12 07:30:00+00:00,-0.066666667,52.18,52.18
2021-02-12 07:45:00+00:00,-0.6,82.46,82.46
2021-02-12 08:00:00+00:00,-0.666666667,100.1,100.1
2021-02-12 08:15:00+00:00,0.0,57.96,57.96
2021-02-12 08:30:00+00:00,0.333333333,43.07,43.07
2021-02-12 08:45:00+00:00,1.0,40.95,40.95
2021-02-12 09:00:00+00:00,-0.666666667,270.79,43.2
2021-02-12 09:15:00+00:00,0.0,91.0,91.0
2021-02-12 09:30:00+00:00,0.533333333,39.45,39.45
2021-02-12 09:45:00+00:00,1.0,34.86,34.86
2021-02-12 10:00:00+00:00,-0.333333333,49.76,45.0
2021-02-12 10:15:00+00:00,1.0,23.94,23.94
2021-02-12 10:30:00+00:00,0.733333333,31.76,31.76
2021-02-12 10:45:00+00:00,1.0,21.97,21.97
2021-02-12 11:00:00+00:00,-0.2,53.3,32.44
2021-02-12 11:15:00+00:00,0.066666667,31.76,31.76
2021-02-12 11:30:00+00:00,0.2,30.82,30.82
2021-02-12 11:45:00+00:00,0.0,41.0,41.0
2021-02-12 12:00:00+00:00,0.0,26.76,26.76
2021-02-12 12:15:00+00:00,0.133333333,36.11,36.11
2021-02-12 12:30:00+00:00,0.0,34.76,34.76
2021-02-12 12:45:00+00:00,0.0,34.72,34.72
2021-02-12 13:00:00+00:00,0.666666667,-35.43,-35.43
2021-02-12 13:15:00+00:00,0.0,8.92,8.92
2021-02-12 13:30:00+00:00,0.0,25.91,25.91
2021-02-12 13:45:00+00:00,0.0,35.19,35.19
2021-02-12 14:00:00+00:00,0.117636196,-83.33,-83.33
2021-02-12 14:15:00+00:00,0.0,34.76,34.76
2021-02-12 14:30:00+00:00,0.0,44.78,37.76
2021-02-12 14:45:00+00:00,-0.466666667,44.85,44.85
2021-02-12 15:00:00+00:00,0.266666667,5.86,5.86
2021-02-12 15:15:00+00:00,-0.133333333,40.48,40.48
2021-02-12 15:30:00+00:00,-0.266666667,44.8,43.96
2021-02-12 15:45:00+00:00,-1.0,53.76,53.76
2021-02-12 16:00:00+00:00,0.133333333,48.85,34.76
2021-02-12 16:15:00+00:00,-0.066666667,42.87,42.87
2021-02-12 16:30:00+00:00,-0.2,46.0,46.0
2021-02-12 16:45:00+00:00,-0.066666667,46.0,46.0
2021-02-12 17:00:00+00:00,0.0,43.0,43.0
2021-02-12 17:15:00+00:00,0.0,42.6,42.6
2021-02-12 17:30:00+00:00,0.0,43.0,43.0
2021-02-12 17:45:00+00:00,0.2,41.85,41.85
2021-02-12 18:00:00+00:00,-0.4,63.01,45.0
2021-02-12 18:15:00+00:00,0.0,43.0,43.0
2021-02-12 18:30:00+00:00,0.333333333,41.0,41.0
2021-02-12 18:45:00+00:00,0.333333333,40.35,40.35
2021-02-12 19:00:00+00:00,-0.466666667,46.54,44.52
2021-02-12 19:15:00+00:00,0.0,42.19,42.19
2021-02-12 19:30:00+00:00,0.0,43.0,43.0
2021-02-12 19:45:00+00:00,0.133333333,41.62,41.62
2021-02-12 20:00:00+00:00,0.6,21.37,21.37
2021-02-12 20:15:00+00:00,0.0,44.57,43.0
2021-02-12 20:30:00+00:00,0.0,42.17,42.17
2021-02-12 20:45:00+00:00,0.2,39.77,39.77
2021-02-12 21:00:00+00:00,-0.133333333,42.24,42.24
2021-02-12 21:15:00+00:00,-0.666666667,56.93,56.93
2021-02-12 21:30:00+00:00,0.0,43.76,43.76
2021-02-12 21:45:00+00:00,0.0,42.0,42.0
2021-02-12 22:00:00+00:00,0.0,49.76,44.14
2021-02-12 22:15:00+00:00,0.0,41.32,41.32
2021-02-12 22:30:00+00:00,0.0,45.38,45.38
2021-02-12 22:45:00+00:00,0.066666667,46.0,46.0
2021-02-12 23:00:00+00:00,0.0,50.01,37.6
2021-02-12 23:15:00+00:00,-0.333333333,50.12,50.12
2021-02-12 23:30:00+00:00,0.0,47.51,47.51
2021-02-12 23:45:00+00:00,0.0,46.76,46.76
2021-02-13 00:00:00+00:00,-1.0,112.14,112.14
2021-02-13 00:15:00+00:00,0.066666667,51.33,51.33
2021-02-13 00:30:00+00:00,-0.066666667,48.85,48.85
2021-02-13 00:45:00+00:00,0.0,47.51,47.51
2021-02-13 01:00:00+00:00,-0.8,67.02,67.02
2021-02-13 01:15:00+00:00,-0.066666667,52.99,52.99
2021-02-13 01:30:00+00:00,0.666666667,43.15,43.15
2021-02-13 01:45:00+00:00,0.066666667,46.76,46.76
2021-02-13 02:00:00+00:00,0.0,44.85,44.85
2021-02-13 02:15:00+00:00,0.133333333,47.8,47.8
2021-02-13 02:30:00+00:00,0.0,46.76,46.76
2021-02-13 02:45:00+00:00,0.133333333,43.76,43.76
2021-02-13 03:00:00+00:00,0.0,44.49,44.49
2021-02-13 03:15:00+00:00,0.066666667,44.46,44.46
2021-02-13 03:30:00+00:00,0.2,47.25,47.25
2021-02-13 03:45:00+00:00,-0.133333333,47.1,47.1
2021-02-13 04:00:00+00:00,-0.066666667,47.53,47.53
2021-02-13 04:15:00+00:00,-0.266666667,50.54,50.54
2021-02-13 04:30:00+00:00,0.0,50.49,50.49
2021-02-13 04:45:00+00:00,-0.4,55.01,55.01
2021-02-13 05:00:00+00:00,0.133333333,45.74,45.74
2021-02-13 05:15:00+00:00,0.0,48.8,48.8
2021-02-13 05:30:00+00:00,-0.533333333,62.51,62.51
2021-02-13 05:45:00+00:00,-0.066666667,65.74,65.74
2021-02-13 06:00:00+00:00,-0.2,81.4,81.4
2021-02-13 06:15:00+00:00,0.0,58.74,58.74
2021-02-13 06:30:00+00:00,-0.4,92.23,92.23
2021-02-13 06:45:00+00:00,-0.2,74.05,74.05
2021-02-13 07:00:00+00:00,0.066666667,54.48,54.48
2021-02-13 07:15:00+00:00,0.0,80.02,80.02
2021-02-13 07:30:00+00:00,0.0,63.02,63.02
2021-02-13 07:45:00+00:00,0.0,54.79,54.79
2021-02-13 08:00:00+00:00,0.0,55.98,55.98
2021-02-13 08:15:00+00:00,0.0,54.54,54.54
2021-02-13 08:30:00+00:00,0.0,55.79,55.79
2021-02-13 08:45:00+00:00,0.133333333,48.84,48.84
2021-02-13 09:00:00+00:00,-0.133333333,92.7,92.7
2021-02-13 09:15:00+00:00,0.0,53.85,53.85
2021-02-13 09:30:00+00:00,0.8,41.82,41.82
2021-02-13 09:45:00+00:00,1.0,33.74,33.74
2021-02-13 10:00:00+00:00,-0.066666667,46.79,46.79
2021-02-13 10:15:00+00:00,0.533333333,32.18,32.18
2021-02-13 10:30:00+00:00,1.0,28.69,28.69
2021-02-13 10:45:00+00:00,0.933333333,30.74,30.74
2021-02-13 11:00:00+00:00,-0.266666667,58.04,30.74
2021-02-13 11:15:00+00:00,0.066666667,30.74,30.74
2021-02-13 11:30:00+00:00,0.4,26.85,26.85
2021-02-13 11:45:00+00:00,0.466666667,21.15,21.15
2021-02-13 12:00:00+00:00,0.0,41.94,41.94
2021-02-13 12:15:00+00:00,0.0,41.94,11.98
2021-02-13 12:30:00+00:00,0.133333333,29.01,29.01
2021-02-13 12:45:00+00:00,0.0,25.74,25.74
2021-02-13 13:00:00+00:00,0.266666667,9.91,9.91
2021-02-13 13:15:00+00:00,0.0,28.05,28.05
2021-02-13 13:30:00+00:00,0.0,30.74,30.74
2021-02-13 13:45:00+00:00,-0.2,45.01,36.74
2021-02-13 14:00:00+00:00,0.333333333,7.4,7.4
2021-02-13 14:15:00+00:00,0.0,34.08,34.08
2021-02-13 14:30:00+00:00,-0.133333333,45.01,37.11
2021-02-13 14:45:00+00:00,-0.333333333,42.76,42.76
2021-02-13 15:00:00+00:00,0.133333333,18.74,18.74
2021-02-13 15:15:00+00:00,0.0,37.13,37.13
2021-02-13 15:30:00+00:00,-0.866666667,51.03,51.03
2021-02-13 15:45:00+00:00,-1.0,113.06,113.06
2021-02-13 16:00:00+00:00,0.666666667,20.44,20.44
2021-02-13 16:15:00+00:00,-0.133333333,42.29,42.29
2021-02-13 16:30:00+00:00,-0.666666667,48.74,48.74
2021-02-13 16:45:00+00:00,-0.466666667,48.84,48.84
2021-02-13 17:00:00+00:00,-0.2,52.36,52.36
2021-02-13 17:15:00+00:00,-0.2,62.96,62.96
2021-02-13 17:30:00+00:00,-0.466666667,64.86,64.86
2021-02-13 17:45:00+00:00,0.133333333,44.33,44.33
2021-02-13 18:00:00+00:00,-0.533333333,47.95,47.95
2021-02-13 18:15:00+00:00,0.533333333,37.06,37.06
2021-02-13 18:30:00+00:00,1.0,27.42,27.42
2021-02-13 18:45:00+00:00,1.0,34.08,34.08
2021-02-13 19:00:00+00:00,0.266666667,36.2,36.2
2021-02-13 19:15:00+00:00,0.333333333,36.74,36.74
2021-02-13 19:30:00+00:00,0.466666667,27.85,27.85
2021-02-13 19:45:00+00:00,0.133333333,33.3,33.3
2021-02-13 20:00:00+00:00,0.0,45.01,23.6
2021-02-13 20:15:00+00:00,0.0,44.56,32.39
2021-02-13 20:30:00+00:00,0.133333333,32.07,32.07
2021-02-13 20:45:00+00:00,0.133333333,35.15,35.15
2021-02-13 21:00:00+00:00,0.0,25.74,25.74
2021-02-13 21:15:00+00:00,0.0,27.87,27.87
2021-02-13 21:30:00+00:00,0.2,19.83,19.83
2021-02-13 21:45:00+00:00,0.2,30.74,30.74
2021-02-13 22:00:00+00:00,0.133333333,2.5,2.5
2021-02-13 22:15:00+00:00,0.066666667,2.5,2.5
2021-02-13 22:30:00+00:00,0.2,-4.71,-4.71
2021-02-13 22:45:00+00:00,0.0,-22.5,-22.5
2021-02-13 23:00:00+00:00,0.015143121,49.79,-125.84
2021-02-13 23:15:00+00:00,-0.466666667,60.06,60.06
2021-02-13 23:30:00+00:00,-0.466666667,49.0,49.0
2021-02-13 23:45:00+00:00,-0.133333333,46.04,46.04
2021-02-14 00:00:00+00:00,-1.0,213.0,213.0
2021-02-14 00:15:00+00:00,-1.0,222.68,222.68
2021-02-14 00:30:00+00:00,-0.133333333,63.96,63.96
2021-02-14 00:45:00+00:00,-0.733333333,73.96,73.96
2021-02-14 01:00:00+00:00,0.0,52.76,52.76
2021-02-14 01:15:00+00:00,0.466666667,43.04,43.04
2021-02-14 01:30:00+00:00,0.266666667,42.41,42.41
2021-02-14 01:45:00+00:00,0.066666667,42.4,42.4
2021-02-14 02:00:00+00:00,0.0,42.46,42.46
2021-02-14 02:15:00+00:00,0.2,42.03,42.03
2021-02-14 02:30:00+00:00,0.0,42.4,42.4
2021-02-14 02:45:00+00:00,0.2,41.67,41.67
2021-02-14 03:00:00+00:00,0.2,39.19,39.19
2021-02-14 03:15:00+00:00,0.2,39.85,39.85
2021-02-14 03:30:00+00:00,0.333333333,39.55,39.55
2021-02-14 03:45:00+00:00,0.333333333,41.73,41.73
2021-02-14 04:00:00+00:00,0.0,41.79,41.79
2021-02-14 04:15:00+00:00,0.0,42.13,42.13
2021-02-14 04:30:00+00:00,0.0,42.43,42.43
2021-02-14 04:45:00+00:00,0.0,42.02,42.02
2021-02-14 05:00:00+00:00,0.0,49.42,49.42
2021-02-14 05:15:00+00:00,-0.933333333,222.68,222.68
2021-02-14 05:30:00+00:00,-0.466666667,62.38,62.38
2021-02-14 05:45:00+00:00,0.0,40.79,40.79
2021-02-14 06:00:00+00:00,-0.066666667,53.42,53.42
2021-02-14 06:15:00+00:00,-0.133333333,62.36,62.36
2021-02-14 06:30:00+00:00,0.0,49.42,49.42
2021-02-14 06:45:00+00:00,0.133333333,42.63,42.63
2021-02-14 07:00:00+00:00,0.4,41.0,41.0
2021-02-14 07:15:00+00:00,0.2,42.4,42.4
2021-02-14 07:30:00+00:00,0.2,43.21,43.21
2021-02-14 07:45:00+00:00,0.6,37.42,37.42
2021-02-14 08:00:00+00:00,0.0,41.7,41.7
2021-02-14 08:15:00+00:00,0.6,34.26,34.26
2021-02-14 08:30:00+00:00,0.333333333,29.16,29.16
2021-02-14 08:45:00+00:00,0.533333333,26.42,26.42
2021-02-14 09:00:00+00:00,-1.0,53.42,53.42
2021-02-14 09:15:00+00:00,-0.6,53.39,53.39
2021-02-14 09:30:00+00:00,0.0,42.04,42.04
2021-02-14 09:45:00+00:00,0.0,42.01,42.01
2021-02-14 10:00:00+00:00,-0.4,41.81,41.81
2021-02-14 10:15:00+00:00,0.066666667,40.61,40.61
2021-02-14 10:30:00+00:00,0.0,39.0,39.0
2021-02-14 10:45:00+00:00,1.0,24.73,24.73
2021-02-14 11:00:00+00:00,0.533333333,28.31,28.31
2021-02-14 11:15:00+00:00,0.333333333,28.41,28.41
2021-02-14 11:30:00+00:00,0.466666667,27.7,27.7
2021-02-14 11:45:00+00:00,0.0,31.42,31.42
2021-02-14 12:00:00+00:00,-0.466666667,49.42,49.42
2021-02-14 12:15:00+00:00,0.0,42.66,42.66
2021-02-14 12:30:00+00:00,0.0,42.63,42.63
2021-02-14 12:45:00+00:00,0.0,37.42,37.42
2021-02-14 13:00:00+00:00,0.666666667,8.0,8.0
2021-02-14 13:15:00+00:00,0.2,13.0,13.0
2021-02-14 13:30:00+00:00,0.0,27.99,27.99
2021-02-14 13:45:00+00:00,0.0,34.42,34.42
2021-02-14 14:00:00+00:00,0.348608948,-118.42,-118.42
2021-02-14 14:15:00+00:00,0.0,22.07,22.07
2021-02-14 14:30:00+00:00,0.0,26.42,26.42
2021-02-14 14:45:00+00:00,0.0,43.06,43.06
2021-02-14 15:00:00+00:00,0.0,-1.0,-1.0
2021-02-14 15:15:00+00:00,0.0,40.0,40.0
2021-02-14 15:30:00+00:00,-0.266666667,49.42,49.42
2021-02-14 15:45:00+00:00,-0.933333333,54.9,54.9
2021-02-14 16:00:00+00:00,-0.866666667,55.75,55.75
2021-02-14 16:15:00+00:00,-0.133333333,41.76,41.76
2021-02-14 16:30:00+00:00,-0.8,74.5,74.5
2021-02-14 16:45:00+00:00,-1.0,239.37,239.37
2021-02-14 17:00:00+00:00,0.0,65.2,65.2
2021-02-14 17:15:00+00:00,-1.0,170.99,170.99
2021-02-14 17:30:00+00:00,0.0,56.83,56.83
2021-02-14 17:45:00+00:00,0.933333333,36.71,36.71
2021-02-14 18:00:00+00:00,0.733333333,37.42,37.42
2021-02-14 18:15:00+00:00,1.0,37.42,37.42
2021-02-14 18:30:00+00:00,1.0,30.06,30.06
2021-02-14 18:45:00+00:00,0.333333333,34.42,34.42
2021-02-14 19:00:00+00:00,0.133333333,34.26,34.26
2021-02-14 19:15:00+00:00,0.2,31.42,31.42
2021-02-14 19:30:00+00:00,0.266666667,5.0,5.0
2021-02-14 19:45:00+00:00,0.8,41.5,41.5
2021-02-14 20:00:00+00:00,-0.266666667,43.88,40.0
2021-02-14 20:15:00+00:00,0.0,26.42,26.42
2021-02-14 20:30:00+00:00,0.0,24.11,24.11
2021-02-14 20:45:00+00:00,0.0,29.73,29.73
2021-02-14 21:00:00+00:00,-0.066666667,43.81,39.16
2021-02-14 21:15:00+00:00,0.0,42.63,42.63
2021-02-14 21:30:00+00:00,0.0,42.61,42.61
2021-02-14 21:45:00+00:00,0.0,42.59,42.59
2021-02-14 22:00:00+00:00,-0.266666667,41.84,41.84
2021-02-14 22:15:00+00:00,0.0,34.91,34.91
2021-02-14 22:30:00+00:00,0.0,34.42,34.42
2021-02-14 22:45:00+00:00,0.066666667,18.66,18.66
2021-02-14 23:00:00+00:00,0.2,46.64,46.64
2021-02-14 23:15:00+00:00,-0.133333333,21.95,21.95
2021-02-14 23:30:00+00:00,0.2,16.95,16.95
2021-02-14 23:45:00+00:00,0.0,25.51,25.51
2021-02-15 00:00:00+00:00,0.0,38.2,38.2
2021-02-15 00:15:00+00:00,0.0,23.97,23.97
2021-02-15 00:30:00+00:00,0.0,24.57,24.57
