,potential,cost,measured_power
2021-12-23 13:15:00+00:00,-0.2,2.358108042,0.2
2021-12-23 13:30:00+00:00,-0.333333333,2.594723078,0.333333333
2021-12-23 13:45:00+00:00,0.0,0.0,0.0
2021-12-23 14:00:00+00:00,-0.266666667,1.869847877,0.266666667
2021-12-23 14:15:00+00:00,-0.066666667,0.296256332,0.066666667
2021-12-23 14:30:00+00:00,-0.4,1.700822347,0.4
2021-12-23 14:45:00+00:00,-0.066666667,0.317277798,0.066666667
2021-12-23 15:00:00+00:00,-0.466666667,1.649826245,0.466666667
2021-12-23 15:15:00+00:00,0.0,0.0,0.0
2021-12-23 15:30:00+00:00,0.066666667,-0.532927224,-0.066666667
2021-12-23 15:45:00+00:00,0.0,0.0,0.0
2021-12-23 16:00:00+00:00,0.0,0.0,0.0
2021-12-23 16:15:00+00:00,0.0,0.0,0.0
2021-12-23 16:30:00+00:00,0.133333333,-1.146816,-0.133333333
2021-12-23 16:45:00+00:00,0.066666667,-0.511819249,-0.066666667
2021-12-23 17:00:00+00:00,0.0,0.0,0.0
2021-12-23 17:15:00+00:00,0.0,0.0,0.0
2021-12-23 17:30:00+00:00,0.0,0.0,0.0
2021-12-23 17:45:00+00:00,-0.2,1.085081441,0.2
2021-12-23 18:00:00+00:00,0.133333333,-0.602176883,-0.133333333
2021-12-23 18:15:00+00:00,0.066666667,-1.204007734,-0.066666667
2021-12-23 18:30:00+00:00,-0.066666667,0.409270858,0.066666667
2021-12-23 18:45:00+00:00,0.2,-2.497885173,-0.2
2021-12-23 19:00:00+00:00,0.0,0.0,0.0
2021-12-23 19:15:00+00:00,0.6,-3.397822088,-0.6
2021-12-23 19:30:00+00:00,-0.866666667,6.586030774,0.866666667
2021-12-23 19:45:00+00:00,-0.2,0.804672107,0.2
2021-12-23 20:00:00+00:00,-0.8,5.011300053,0.8
2021-12-23 20:15:00+00:00,0.0,0.280316844,0.0
2021-12-23 20:30:00+00:00,0.0,0.0,0.0
2021-12-23 20:45:00+00:00,-0.733333333,5.472948821,0.733333333
2021-12-23 21:00:00+00:00,0.0,0.054025767,0.0
2021-12-23 21:15:00+00:00,-0.533333333,1.612491003,0.533333333
2021-12-23 21:30:00+00:00,-1.0,1.499541752,1.0
2021-12-23 21:45:00+00:00,-0.733333333,0.838877183,0.733333333
2021-12-23 22:00:00+00:00,0.133333333,-0.501112854,-0.133333333
2021-12-23 22:15:00+00:00,-0.466666667,0.873357832,0.466666667
2021-12-23 22:30:00+00:00,0.0,0.0,0.0
2021-12-23 22:45:00+00:00,-0.588734995,0.681900682,0.588734995
2021-12-23 23:00:00+00:00,0.533333333,0.353641881,-0.533333333
2021-12-23 23:15:00+00:00,0.2,-0.782602764,-0.2
2021-12-23 23:30:00+00:00,0.0,0.0,0.0
2021-12-23 23:45:00+00:00,-0.8,2.002111835,0.8
2021-12-24 00:00:00+00:00,0.6,0.547540925,-0.6
2021-12-24 00:15:00+00:00,0.0,0.0,0.0
2021-12-24 00:30:00+00:00,-0.466666667,1.11265274,0.466666667
2021-12-24 00:45:00+00:00,0.0,0.0,0.0
2021-12-24 01:00:00+00:00,0.0,0.0,0.0
2021-12-24 01:15:00+00:00,0.0,0.0,0.0
2021-12-24 01:30:00+00:00,0.0,0.0,0.0
2021-12-24 01:45:00+00:00,-0.2,0.245195276,0.2
2021-12-24 02:00:00+00:00,-0.010710988,0.02880207,0.010710988
2021-12-24 02:15:00+00:00,0.0,0.0,0.0
2021-12-24 02:30:00+00:00,0.0,0.0,0.0
2021-12-24 02:45:00+00:00,0.0,0.0,0.0
2021-12-24 03:00:00+00:00,0.0,0.0,0.0
2021-12-24 03:15:00+00:00,0.0,0.0,0.0
2021-12-24 03:30:00+00:00,0.0,0.0,0.0
2021-12-24 03:45:00+00:00,0.0,0.0,0.0
2021-12-24 04:00:00+00:00,0.0,0.0,0.0
2021-12-24 04:15:00+00:00,0.0,0.0,0.0
2021-12-24 04:30:00+00:00,0.0,0.0,0.0
2021-12-24 04:45:00+00:00,0.0,0.0,0.0
2021-12-24 05:00:00+00:00,0.666666667,-0.09860738,-0.666666667
2021-12-24 05:15:00+00:00,-0.733333333,3.953342498,0.733333333
2021-12-24 05:30:00+00:00,0.0,0.0,0.0
2021-12-24 05:45:00+00:00,-0.005355494,0.005282656,0.005355494
2021-12-24 06:00:00+00:00,0.0,0.0,0.0
2021-12-24 06:15:00+00:00,0.0,0.0,0.0
2021-12-24 06:30:00+00:00,0.0,0.0,0.0
2021-12-24 06:45:00+00:00,0.4,5.919454212,-0.4
2021-12-24 07:00:00+00:00,-0.457617729,5.015057166,0.457617729
2021-12-24 07:15:00+00:00,0.0,0.0,0.0
2021-12-24 07:30:00+00:00,0.733333333,4.943475386,-0.733333333
2021-12-24 07:45:00+00:00,-0.466666667,2.868484691,0.466666667
2021-12-24 08:00:00+00:00,0.6,0.895383261,-0.6
2021-12-24 08:15:00+00:00,-0.133333333,0.452845748,0.133333333
2021-12-24 08:30:00+00:00,0.0,0.0,0.0
2021-12-24 08:45:00+00:00,0.133333333,-0.350665911,-0.133333333
2021-12-24 09:00:00+00:00,0.0,0.0,0.0
2021-12-24 09:15:00+00:00,0.0,0.0,0.0
2021-12-24 09:30:00+00:00,0.0,0.0,0.0
2021-12-24 09:45:00+00:00,0.466666667,-1.240336117,-0.466666667
2021-12-24 10:00:00+00:00,0.066666667,0.285113926,-0.066666667
2021-12-24 10:15:00+00:00,0.0,0.0,0.0
2021-12-24 10:30:00+00:00,0.0,0.0,0.0
2021-12-24 10:45:00+00:00,0.6,-1.770765837,-0.6
2021-12-24 11:00:00+00:00,-0.333333333,2.132042575,0.333333333
2021-12-24 11:15:00+00:00,0.133333333,-0.694485287,-0.133333333
2021-12-24 11:30:00+00:00,0.6,-3.19676461,-0.6
2021-12-24 11:45:00+00:00,0.133333333,-0.790074086,-0.133333333
2021-12-24 12:00:00+00:00,0.266666667,-1.799082562,-0.266666667
2021-12-24 12:15:00+00:00,0.133333333,-0.847678938,-0.133333333
2021-12-24 12:30:00+00:00,0.0,0.0,0.0
2021-12-24 12:45:00+00:00,0.0,0.0,0.0
2021-12-24 13:00:00+00:00,0.4,-2.905233081,-0.4
2021-12-24 13:15:00+00:00,0.0,0.0,0.0
2021-12-24 13:30:00+00:00,0.0,0.0,0.0
2021-12-24 13:45:00+00:00,0.133333333,-1.026759424,-0.133333333
2021-12-24 14:00:00+00:00,0.0,0.0,0.0
2021-12-24 14:15:00+00:00,-0.066666667,0.21482432,0.066666667
2021-12-24 14:30:00+00:00,-0.133333333,0.548907131,0.133333333
2021-12-24 14:45:00+00:00,0.0,0.0,0.0
2021-12-24 15:00:00+00:00,-0.866666667,3.648531929,0.866666667
2021-12-24 15:15:00+00:00,0.0,0.0,0.0
2021-12-24 15:30:00+00:00,-0.2,0.810417333,0.2
2021-12-24 15:45:00+00:00,0.0,0.0,0.0
2021-12-24 16:00:00+00:00,-0.2,0.959406874,0.2
2021-12-24 16:15:00+00:00,-0.066666667,0.317112579,0.066666667
2021-12-24 16:30:00+00:00,0.0,0.0,0.0
2021-12-24 16:45:00+00:00,-0.066666667,0.352828865,0.066666667
2021-12-24 17:00:00+00:00,0.066666667,0.405858014,-0.066666667
2021-12-24 17:15:00+00:00,-0.133333333,0.574853849,0.133333333
2021-12-24 17:30:00+00:00,0.0,0.0,0.0
2021-12-24 17:45:00+00:00,0.0,0.0,0.0
2021-12-24 18:00:00+00:00,0.066666667,-0.138006252,-0.066666667
2021-12-24 18:15:00+00:00,0.0,0.0,0.0
2021-12-24 18:30:00+00:00,0.0,0.0,0.0
2021-12-24 18:45:00+00:00,0.0,0.0,0.0
2021-12-24 19:00:00+00:00,0.0,0.0,0.0
2021-12-24 19:15:00+00:00,0.0,0.0,0.0
2021-12-24 19:30:00+00:00,-0.133333333,0.388994046,0.133333333
2021-12-24 19:45:00+00:00,-0.2,0.783843971,0.2
2021-12-24 20:00:00+00:00,-0.2,3.301898809,0.2
2021-12-24 20:15:00+00:00,0.0,0.0,0.0
2021-12-24 20:30:00+00:00,-0.8,2.64881803,0.8
2021-12-24 20:45:00+00:00,0.0,0.0,0.0
2021-12-24 21:00:00+00:00,0.0,0.0,0.0
2021-12-24 21:15:00+00:00,0.0,0.0,0.0
2021-12-24 21:30:00+00:00,0.0,0.0,0.0
2021-12-24 21:45:00+00:00,0.0,0.0,0.0
2021-12-24 22:00:00+00:00,0.333333333,-0.507179298,-0.333333333
2021-12-24 22:15:00+00:00,0.0,0.0,0.0
2021-12-24 22:30:00+00:00,-0.066666667,0.147153004,0.066666667
2021-12-24 22:45:00+00:00,-0.866666667,2.566396891,0.866666667
2021-12-24 23:00:00+00:00,0.4,0.420404465,-0.4
2021-12-24 23:15:00+00:00,0.666666667,12.384137655,-0.666666667
2021-12-24 23:30:00+00:00,-0.933333333,1.893882292,0.933333333
2021-12-24 23:45:00+00:00,0.0,0.0,0.0
2021-12-25 00:00:00+00:00,0.133333333,-0.058766348,-0.133333333
2021-12-25 00:15:00+00:00,0.0,0.0,0.0
2021-12-25 00:30:00+00:00,0.0,0.0,0.0
2021-12-25 00:45:00+00:00,-0.666666667,0.933592969,0.666666667
2021-12-25 01:00:00+00:00,0.8,1.805930494,-0.8
2021-12-25 01:15:00+00:00,-0.133333333,0.268192074,0.133333333
2021-12-25 01:30:00+00:00,0.0,0.0,0.0
2021-12-25 01:45:00+00:00,-0.8,0.916763216,0.8
2021-12-25 02:00:00+00:00,-0.066666667,1.69032356,0.066666667
2021-12-25 02:15:00+00:00,0.133333333,-0.330628334,-0.133333333
2021-12-25 02:30:00+00:00,0.0,0.0,0.0
2021-12-25 02:45:00+00:00,-0.133333333,0.085171627,0.133333333
2021-12-25 03:00:00+00:00,-0.096768236,0.429453675,0.096768236
2021-12-25 03:15:00+00:00,0.0,0.0,0.0
2021-12-25 03:30:00+00:00,0.0,0.0,0.0
2021-12-25 03:45:00+00:00,0.0,0.0,0.0
2021-12-25 04:00:00+00:00,0.0,0.0,0.0
2021-12-25 04:15:00+00:00,0.066666667,-0.21406068,-0.066666667
2021-12-25 04:30:00+00:00,0.0,0.0,0.0
2021-12-25 04:45:00+00:00,0.0,0.0,0.0
2021-12-25 05:00:00+00:00,-0.073868883,0.086427696,0.073868883
2021-12-25 05:15:00+00:00,0.0,0.0,0.0
2021-12-25 05:30:00+00:00,0.0,0.0,0.0
2021-12-25 05:45:00+00:00,0.0,0.0,0.0
2021-12-25 06:00:00+00:00,0.0,0.0,0.0
2021-12-25 06:15:00+00:00,0.0,0.0,0.0
2021-12-25 06:30:00+00:00,0.0,0.0,0.0
2021-12-25 06:45:00+00:00,0.0,0.0,0.0
2021-12-25 07:00:00+00:00,-0.014404432,-0.422272361,0.014404432
2021-12-25 07:15:00+00:00,0.0,0.0,0.0
2021-12-25 07:30:00+00:00,0.0,0.0,0.0
2021-12-25 07:45:00+00:00,0.133333333,-0.328464456,-0.133333333
2021-12-25 08:00:00+00:00,0.133333333,-0.466537682,-0.133333333
2021-12-25 08:15:00+00:00,0.2,-0.766680403,-0.2
2021-12-25 08:30:00+00:00,0.266666667,1.26202365,-0.266666667
2021-12-25 08:45:00+00:00,-0.533333333,1.301818033,0.533333333
2021-12-25 09:00:00+00:00,0.6,0.049250661,-0.6
2021-12-25 09:15:00+00:00,0.0,0.0,0.0
2021-12-25 09:30:00+00:00,-0.133333333,0.241705347,0.133333333
2021-12-25 09:45:00+00:00,-0.4,1.158429202,0.4
2021-12-25 10:00:00+00:00,0.666666667,1.868366383,-0.666666667
2021-12-25 10:15:00+00:00,-0.733333333,3.495738985,0.733333333
2021-12-25 10:30:00+00:00,-0.2,0.135358703,0.2
2021-12-25 10:45:00+00:00,0.0,0.0,0.0
2021-12-25 11:00:00+00:00,-0.216066482,1.422640359,0.216066482
2021-12-25 11:15:00+00:00,0.0,0.0,0.0
2021-12-25 11:30:00+00:00,0.0,0.0,0.0
2021-12-25 11:45:00+00:00,0.0,0.0,0.0
2021-12-25 12:00:00+00:00,0.0,0.0,0.0
2021-12-25 12:15:00+00:00,0.0,0.0,0.0
2021-12-25 12:30:00+00:00,0.0,0.0,0.0
2021-12-25 12:45:00+00:00,0.066666667,0.190794888,-0.066666667
2021-12-25 13:00:00+00:00,0.066666667,-0.117798046,-0.066666667
2021-12-25 13:15:00+00:00,0.133333333,-0.41028293,-0.133333333
2021-12-25 13:30:00+00:00,0.266666667,-1.067587911,-0.266666667
2021-12-25 13:45:00+00:00,1.0,-5.34709578,-1.0
2021-12-25 14:00:00+00:00,0.2,-1.214502043,-0.2
2021-12-25 14:15:00+00:00,0.6,-3.562808409,-0.6
2021-12-25 14:30:00+00:00,0.0,0.0,0.0
2021-12-25 14:45:00+00:00,0.266666667,-1.521136438,-0.266666667
2021-12-25 15:00:00+00:00,-0.8,4.680460271,0.8
2021-12-25 15:15:00+00:00,-0.066666667,0.181483335,0.066666667
2021-12-25 15:30:00+00:00,0.0,0.0,0.0
2021-12-25 15:45:00+00:00,0.0,0.0,0.0
2021-12-25 16:00:00+00:00,-0.533333333,0.33634639,0.533333333
2021-12-25 16:15:00+00:00,0.0,0.0,0.0
2021-12-25 16:30:00+00:00,-0.2,0.461951967,0.2
2021-12-25 16:45:00+00:00,0.0,0.0,0.0
2021-12-25 17:00:00+00:00,0.333333333,-1.43196487,-0.333333333
2021-12-25 17:15:00+00:00,0.0,0.0,0.0
2021-12-25 17:30:00+00:00,0.0,0.0,0.0
2021-12-25 17:45:00+00:00,-0.4,1.094879465,0.4
2021-12-25 18:00:00+00:00,-0.333333333,0.966962683,0.333333333
2021-12-25 18:15:00+00:00,0.0,0.0,0.0
2021-12-25 18:30:00+00:00,0.0,0.0,0.0
2021-12-25 18:45:00+00:00,0.0,0.0,0.0
2021-12-25 19:00:00+00:00,0.2,-0.543165923,-0.2
2021-12-25 19:15:00+00:00,0.0,0.0,0.0
2021-12-25 19:30:00+00:00,0.0,0.0,0.0
2021-12-25 19:45:00+00:00,0.2,-0.812293585,-0.2
2021-12-25 20:00:00+00:00,0.066666667,-0.15460314,-0.066666667
2021-12-25 20:15:00+00:00,0.333333333,-1.354442864,-0.333333333
2021-12-25 20:30:00+00:00,0.0,0.0,0.0
2021-12-25 20:45:00+00:00,0.0,0.0,0.0
2021-12-25 21:00:00+00:00,0.0,0.0,0.0
2021-12-25 21:15:00+00:00,0.066666667,-0.357218058,-0.066666667
2021-12-25 21:30:00+00:00,0.333333333,-1.930629875,-0.333333333
2021-12-25 21:45:00+00:00,0.066666667,-0.346779191,-0.066666667
2021-12-25 22:00:00+00:00,-0.333333333,1.631037,0.333333333
2021-12-25 22:15:00+00:00,0.6,-2.323491025,-0.6
2021-12-25 22:30:00+00:00,0.0,0.0,0.0
2021-12-25 22:45:00+00:00,0.0,0.0,0.0
2021-12-25 23:00:00+00:00,0.733333333,-6.235467334,-0.733333333
2021-12-25 23:15:00+00:00,-0.133333333,0.449225495,0.133333333
2021-12-25 23:30:00+00:00,0.533333333,2.515203341,-0.533333333
2021-12-25 23:45:00+00:00,-0.466666667,1.769580011,0.466666667
2021-12-26 00:00:00+00:00,0.133333333,-0.914141889,-0.133333333
2021-12-26 00:15:00+00:00,-0.133333333,0.430218339,0.133333333
2021-12-26 00:30:00+00:00,-0.2,0.742891109,0.2
2021-12-26 00:45:00+00:00,-0.066666667,0.233445224,0.066666667
2021-12-26 01:00:00+00:00,-0.133333333,0.395809685,0.133333333
2021-12-26 01:15:00+00:00,-0.2,0.574267496,0.2
2021-12-26 01:30:00+00:00,-0.066666667,0.196880868,0.066666667
2021-12-26 01:45:00+00:00,-0.133333333,0.389544798,0.133333333
2021-12-26 02:00:00+00:00,-0.066666667,0.217768667,0.066666667
2021-12-26 02:15:00+00:00,-0.2,0.610256754,0.2
2021-12-26 02:30:00+00:00,-0.2,0.623778943,0.2
2021-12-26 02:45:00+00:00,-0.4,0.941597134,0.4
2021-12-26 03:00:00+00:00,-0.266666667,0.63181972,0.266666667
2021-12-26 03:15:00+00:00,-0.133333333,0.356626615,0.133333333
2021-12-26 03:30:00+00:00,0.0,0.0,0.0
2021-12-26 03:45:00+00:00,0.0,0.0,0.0
2021-12-26 04:00:00+00:00,-0.066666667,0.198640459,0.066666667
2021-12-26 04:15:00+00:00,0.0,0.0,0.0
2021-12-26 04:30:00+00:00,0.066666667,-0.332592678,-0.066666667
2021-12-26 04:45:00+00:00,0.0,0.0,0.0
2021-12-26 05:00:00+00:00,0.0,0.0,0.0
2021-12-26 05:15:00+00:00,0.0,0.0,0.0
2021-12-26 05:30:00+00:00,-0.066666667,0.204751965,0.066666667
2021-12-26 05:45:00+00:00,-0.066666667,0.219769997,0.066666667
2021-12-26 06:00:00+00:00,0.0,0.0,0.0
2021-12-26 06:15:00+00:00,0.0,0.0,0.0
2021-12-26 06:30:00+00:00,0.0,0.0,0.0
2021-12-26 06:45:00+00:00,0.2,-1.024181252,-0.2
2021-12-26 07:00:00+00:00,0.066666667,-0.149994307,-0.066666667
2021-12-26 07:15:00+00:00,0.6,-3.734767492,-0.6
2021-12-26 07:30:00+00:00,-0.066666667,-0.003548288,0.066666667
2021-12-26 07:45:00+00:00,0.266666667,-1.409418845,-0.266666667
2021-12-26 08:00:00+00:00,0.0,0.0,0.0
2021-12-26 08:15:00+00:00,0.0,0.0,0.0
2021-12-26 08:30:00+00:00,0.0,0.0,0.0
2021-12-26 08:45:00+00:00,0.0,0.0,0.0
2021-12-26 09:00:00+00:00,-0.066666667,0.174194634,0.066666667
2021-12-26 09:15:00+00:00,-0.266666667,0.681955734,0.266666667
2021-12-26 09:30:00+00:00,-0.4,0.939269753,0.4
2021-12-26 09:45:00+00:00,-0.466666667,0.869611249,0.466666667
2021-12-26 10:00:00+00:00,0.0,0.0,0.0
2021-12-26 10:15:00+00:00,0.0,0.0,0.0
2021-12-26 10:30:00+00:00,0.0,0.0,0.0
2021-12-26 10:45:00+00:00,0.066666667,-0.366065315,-0.066666667
2021-12-26 11:00:00+00:00,0.133333333,-0.544686013,-0.133333333
2021-12-26 11:15:00+00:00,0.0,0.0,0.0
2021-12-26 11:30:00+00:00,0.0,0.0,0.0
2021-12-26 11:45:00+00:00,0.0,0.0,0.0
2021-12-26 12:00:00+00:00,0.0,0.0,0.0
2021-12-26 12:15:00+00:00,0.0,0.0,0.0
2021-12-26 12:30:00+00:00,0.0,0.0,0.0
2021-12-26 12:45:00+00:00,0.0,0.0,0.0
2021-12-26 13:00:00+00:00,-0.066666667,0.194103981,0.066666667
2021-12-26 13:15:00+00:00,0.0,0.0,0.0
2021-12-26 13:30:00+00:00,0.0,0.0,0.0
2021-12-26 13:45:00+00:00,0.266666667,-1.346227561,-0.266666667
2021-12-26 14:00:00+00:00,0.0,0.0,0.0
2021-12-26 14:15:00+00:00,0.0,0.0,0.0
2021-12-26 14:30:00+00:00,0.0,0.0,0.0
2021-12-26 14:45:00+00:00,0.0,0.0,0.0
2021-12-26 15:00:00+00:00,-0.666666667,1.126436525,0.666666667
2021-12-26 15:15:00+00:00,-0.6,1.134367439,0.6
2021-12-26 15:30:00+00:00,-0.066666667,0.096123929,0.066666667
2021-12-26 15:45:00+00:00,0.0,0.0,0.0
2021-12-26 16:00:00+00:00,-0.397599261,-0.07368554,0.397599261
2021-12-26 16:15:00+00:00,0.0,0.0,0.0
2021-12-26 16:30:00+00:00,0.0,0.0,0.0
2021-12-26 16:45:00+00:00,0.0,0.0,0.0
2021-12-26 17:00:00+00:00,0.6,0.857083014,-0.6
2021-12-26 17:15:00+00:00,0.866666667,8.434340089,-0.866666667
2021-12-26 17:30:00+00:00,-0.266666667,1.259372898,0.266666667
2021-12-26 17:45:00+00:00,0.0,0.0,0.0
2021-12-26 18:00:00+00:00,0.066666667,-0.072675497,-0.066666667
2021-12-26 18:15:00+00:00,0.0,0.0,0.0
2021-12-26 18:30:00+00:00,0.0,0.0,0.0
2021-12-26 18:45:00+00:00,-0.133333333,0.352035413,0.133333333
2021-12-26 19:00:00+00:00,0.0,0.0,0.0
2021-12-26 19:15:00+00:00,0.0,0.0,0.0
2021-12-26 19:30:00+00:00,0.0,0.0,0.0
2021-12-26 19:45:00+00:00,0.0,0.0,0.0
2021-12-26 20:00:00+00:00,0.0,0.0,0.0
2021-12-26 20:15:00+00:00,0.0,0.0,0.0
2021-12-26 20:30:00+00:00,0.066666667,-0.315471973,-0.066666667
2021-12-26 20:45:00+00:00,0.0,0.0,0.0
2021-12-26 21:00:00+00:00,0.8,-4.344856616,-0.8
2021-12-26 21:15:00+00:00,-0.133333333,0.745546107,0.133333333
2021-12-26 21:30:00+00:00,0.0,0.0,0.0
2021-12-26 21:45:00+00:00,-0.066666667,0.19373999,0.066666667
2021-12-26 22:00:00+00:00,0.666666667,-2.930572329,-0.666666667
2021-12-26 22:15:00+00:00,-0.133333333,0.247770627,0.133333333
2021-12-26 22:30:00+00:00,0.0,0.0,0.0
2021-12-26 22:45:00+00:00,0.0,0.0,0.0
2021-12-26 23:00:00+00:00,-0.866666667,4.630643851,0.866666667
2021-12-26 23:15:00+00:00,0.333333333,5.286534418,-0.333333333
2021-12-26 23:30:00+00:00,-0.733333333,2.614104293,0.733333333
2021-12-26 23:45:00+00:00,0.0,0.0,0.0
2021-12-27 00:00:00+00:00,0.4,-1.998952347,-0.4
2021-12-27 00:15:00+00:00,0.066666667,-0.52572304,-0.066666667
2021-12-27 00:30:00+00:00,0.466666667,-2.396835137,-0.466666667
2021-12-27 00:45:00+00:00,0.0,0.0,0.0
2021-12-27 01:00:00+00:00,0.866666667,-3.431464218,-0.866666667
2021-12-27 01:15:00+00:00,0.333333333,-3.067085342,-0.333333333
2021-12-27 01:30:00+00:00,-0.333333333,0.988729391,0.333333333
2021-12-27 01:45:00+00:00,0.266666667,-2.477229716,-0.266666667
2021-12-27 02:00:00+00:00,-0.6,4.41373482,0.6
2021-12-27 02:15:00+00:00,-0.6,2.483674796,0.6
2021-12-27 02:30:00+00:00,-0.2,0.799206057,0.2
2021-12-27 02:45:00+00:00,0.133333333,-0.477026079,-0.133333333
2021-12-27 03:00:00+00:00,-1.0,4.48980207,1.0
2021-12-27 03:15:00+00:00,-0.266666667,0.487419021,0.266666667
2021-12-27 03:30:00+00:00,-0.2,0.703741762,0.2
2021-12-27 03:45:00+00:00,0.4,-1.618615776,-0.4
2021-12-27 04:00:00+00:00,-0.4,1.384089296,0.4
2021-12-27 04:15:00+00:00,-0.2,0.465671,0.2
2021-12-27 04:30:00+00:00,0.333333333,-0.125434748,-0.333333333
2021-12-27 04:45:00+00:00,-0.2,0.338929001,0.2
2021-12-27 05:00:00+00:00,-0.533333333,1.167226119,0.533333333
2021-12-27 05:15:00+00:00,-0.541828255,0.275198637,0.541828255
2021-12-27 05:30:00+00:00,0.0,0.0,0.0
2021-12-27 05:45:00+00:00,0.0,0.0,0.0
2021-12-27 06:00:00+00:00,0.0,0.0,0.0
2021-12-27 06:15:00+00:00,0.0,0.0,0.0
2021-12-27 06:30:00+00:00,0.0,0.0,0.0
2021-12-27 06:45:00+00:00,0.0,0.0,0.0
2021-12-27 07:00:00+00:00,0.0,0.0,0.0
2021-12-27 07:15:00+00:00,0.0,0.0,0.0
2021-12-27 07:30:00+00:00,0.0,0.0,0.0
2021-12-27 07:45:00+00:00,0.0,0.0,0.0
2021-12-27 08:00:00+00:00,0.0,0.0,0.0
2021-12-27 08:15:00+00:00,0.333333333,-0.855233651,-0.333333333
2021-12-27 08:30:00+00:00,1.0,-0.671855883,-1.0
2021-12-27 08:45:00+00:00,0.2,-1.221664755,-0.2
2021-12-27 09:00:00+00:00,1.0,9.519849806,-1.0
2021-12-27 09:15:00+00:00,-0.133333333,1.63722455,0.133333333
2021-12-27 09:30:00+00:00,0.666666667,-4.266795207,-0.666666667
2021-12-27 09:45:00+00:00,-0.466666667,1.538484492,0.466666667
2021-12-27 10:00:00+00:00,0.0,0.0,0.0
2021-12-27 10:15:00+00:00,-0.2,0.759008365,0.2
2021-12-27 10:30:00+00:00,-0.133333333,0.482427054,0.133333333
2021-12-27 10:45:00+00:00,-0.066666667,0.234184723,0.066666667
2021-12-27 11:00:00+00:00,0.0,0.0,0.0
2021-12-27 11:15:00+00:00,0.0,0.0,0.0
2021-12-27 11:30:00+00:00,0.0,0.0,0.0
2021-12-27 11:45:00+00:00,-0.066666667,0.210647044,0.066666667
2021-12-27 12:00:00+00:00,0.0,0.0,0.0
2021-12-27 12:15:00+00:00,0.0,0.0,0.0
2021-12-27 12:30:00+00:00,-0.066666667,0.178275893,0.066666667
2021-12-27 12:45:00+00:00,0.0,0.0,0.0
2021-12-27 13:00:00+00:00,-0.8,1.844278171,0.8
2021-12-27 13:15:00+00:00,0.0,0.0,0.0
2021-12-27 13:30:00+00:00,0.0,0.0,0.0
2021-12-27 13:45:00+00:00,0.0,0.0,0.0
2021-12-27 14:00:00+00:00,0.0,0.0,0.0
2021-12-27 14:15:00+00:00,-0.466666667,1.374894367,0.466666667
2021-12-27 14:30:00+00:00,-0.266666667,0.6088552,0.266666667
2021-12-27 14:45:00+00:00,-0.266666667,0.402573119,0.266666667
2021-12-27 15:00:00+00:00,0.0,0.0,0.0
2021-12-27 15:15:00+00:00,-0.266666667,0.586542086,0.266666667
2021-12-27 15:30:00+00:00,-0.2,0.045693498,0.2
2021-12-27 15:45:00+00:00,0.0,0.0,0.0
2021-12-27 16:00:00+00:00,0.266666667,-0.163424931,-0.266666667
2021-12-27 16:15:00+00:00,0.0,0.0,0.0
2021-12-27 16:30:00+00:00,0.0,0.0,0.0
2021-12-27 16:45:00+00:00,0.0,0.0,0.0
2021-12-27 17:00:00+00:00,0.133333333,0.042198132,-0.133333333
2021-12-27 17:15:00+00:00,0.066666667,0.02740797,-0.066666667
2021-12-27 17:30:00+00:00,0.066666667,0.01333608,-0.066666667
2021-12-27 17:45:00+00:00,0.0,0.0,0.0
2021-12-27 18:00:00+00:00,0.0,0.0,0.0
2021-12-27 18:15:00+00:00,-0.266666667,0.175125251,0.266666667
2021-12-27 18:30:00+00:00,0.0,0.0,0.0
2021-12-27 18:45:00+00:00,-0.466666667,0.237884018,0.466666667
2021-12-27 19:00:00+00:00,0.0,0.0,0.0
2021-12-27 19:15:00+00:00,0.0,0.0,0.0
2021-12-27 19:30:00+00:00,-0.010526316,-0.001733606,0.010526316
2021-12-27 19:45:00+00:00,0.0,0.0,0.0
2021-12-27 20:00:00+00:00,0.0,0.0,0.0
2021-12-27 20:15:00+00:00,0.0,0.0,0.0
2021-12-27 20:30:00+00:00,0.0,0.0,0.0
2021-12-27 20:45:00+00:00,0.0,0.0,0.0
2021-12-27 21:00:00+00:00,0.0,0.0,0.0
2021-12-27 21:15:00+00:00,0.0,0.0,0.0
2021-12-27 21:30:00+00:00,0.0,0.0,0.0
2021-12-27 21:45:00+00:00,0.0,0.0,0.0
2021-12-27 22:00:00+00:00,0.0,0.0,0.0
2021-12-27 22:15:00+00:00,0.0,0.0,0.0
2021-12-27 22:30:00+00:00,0.0,0.0,0.0
2021-12-27 22:45:00+00:00,0.0,0.0,0.0
2021-12-27 23:00:00+00:00,0.0,0.0,0.0
2021-12-27 23:15:00+00:00,0.0,0.0,0.0
2021-12-27 23:30:00+00:00,0.0,0.0,0.0
2021-12-27 23:45:00+00:00,0.0,0.0,0.0
2021-12-28 00:00:00+00:00,0.0,0.0,0.0
2021-12-28 00:15:00+00:00,0.0,0.0,0.0
2021-12-28 00:30:00+00:00,0.0,0.0,0.0
2021-12-28 00:45:00+00:00,0.0,0.0,0.0
2021-12-28 01:00:00+00:00,0.0,0.0,0.0
2021-12-28 01:15:00+00:00,0.0,0.0,0.0
2021-12-28 01:30:00+00:00,0.0,0.0,0.0
2021-12-28 01:45:00+00:00,0.0,0.0,0.0
